comment,label,BATTERY,CAMERA,DESIGN,FEATURES,GENERAL,PERFORMANCE,PRICE,SCREEN,SER&ACC,STORAGE
máy xài ok pin trâu dã_man hàng việt_nam chất_lượng cao là đây chứ đâu ủng_hộ hàng việt_nam,{BATTERY#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,0,0,0,1,0,0,0,1,0
máy xài ổn_định camera đẹp game full seting chạy vẫn không lag nếu muốn xài vân tay không nên dán cường_lực vì sẽ không ăn nên dán miếg thường thôi có_điều pin tạm ổn không trâu lắm dùng ổn_định 1 5 ngày nếu không chơi game chỉ vài facebook wed phim nhưng được_cái sạc nhanh không sai_lầm khi đổi qua note 10 plus,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};,1,1,0,0,1,1,0,0,0,0
không_thể tin nổi game cực mượt pin trâu vô đối mức giá quá tốt mali g76 quá khác_biệt,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{OTHERS};,1,0,0,0,0,1,1,0,0,0
máy đẹp xài ok cho hỏi là máy có được lên android 10 không ạ và khi nào được nâng_cấp ạ,{PERFORMANCE#Neutral};{DESIGN#Positive};{GENERAL#Positive};,0,0,1,0,1,3,0,0,0,0
máy xài ổn nhưng pin hơi thấp và lâu_lâu là giật màn_hình chẳng hiểu sao game thì hơi loạn pin thì chỉ sử_dụng trong 1 ngày nhưng nói_chung trong tầm giá vậy là ổn,{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Positive};,2,0,0,0,1,2,3,0,0,0
máy mua gần được 1 tuần rồi xài cũng khá ok nhưng mình khi mua máy đã nói là cần mua máy phục_vụ công_việc nhân_viên bán hàng thì nói máy cấu_hình cao dung_lượng lớn chị dùng ok trong khi đó máy chạy excel thì đơ giật tự out ra chán,{PERFORMANCE#Negative};{GENERAL#Neutral};{SER&ACC#Negative};{OTHERS};,0,0,0,0,3,2,0,0,2,0
trải_nghiệm tuyệt_vời sản_phẩm ưng_ý đáng đồng_tiền_bát_gạo tiền_nào_của_nấy,{PRICE#Positive};{GENERAL#Positive};,0,0,0,0,1,0,1,0,0,0
máy đẹp ổn nhưng_mà xài được hơn tuần thì bị văng mấy ứng_dụng nhẹ_nhàng như là messenger pin 4000 mà xuống quá nhanh đem ra của hàng thegioididong có được kiểm_tra không admin,{BATTERY#Negative};{PERFORMANCE#Negative};{DESIGN#Positive};{OTHERS};,2,0,1,0,0,2,0,0,0,0
máy thiết_kế đẹp cấu_hình cao chụp hình đẹp giá lại rất mền mình đang xài màu trắng á,{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};,0,1,1,0,0,1,1,0,0,0
mua được gần 1 tháng máy bắt sóng mạng 4g yếu con lại vẫn tốt xài thêm vài bửa coi sao,{FEATURES#Negative};{GENERAL#Positive};{OTHERS};,0,0,0,2,1,0,0,0,0,0
bluetooth chập_chờn vân tay vân chân bảo 1 chạm mà ấn gãy tay vẫn không đc quét khuôn_mặt thì tuỳ_hứng máy không chạy ẩn gì mà cũng tự khởi_động lại rồi treo logo nói_chung là thất_vọng tràn_trề,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,0,0,0,2,2,2,0,0,0,0
sản_phẩm này rất tuyệt_vời tôi rất ưng nhân_viên thì nhiệt_tình,{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,0,0,0,1,0
mới mua 13tr900 giờ giãm nữa unamused _ face máy sạc nhanh mà s nóng vậy pin củng dần_dần mau hết,{BATTERY#Negative};{PRICE#Negative};,2,0,0,0,0,0,2,0,0,0
mọi người cho em hỏi máy em mới mua được khoảng 5 ngày_nay mở ốp ra thấy nó bị hở cho mình hỏi có phải bị hở không hay do thiết_kế là vậy,{DESIGN#Negative};,0,0,2,0,0,0,0,0,0,0
mình có mua điện_thoại này chưa được một tháng mà chụp ảnh rất mờ cái này 4 mắt mà chụp không bằng cái một mắt cũ,{CAMERA#Negative};,0,2,0,0,0,0,0,0,0,0
sao máy chụp hình chất_lượng kém quá phóng to x2 thôi cũng bị rỗ hình admin giải_đáp giúp,{CAMERA#Negative};{OTHERS};,0,2,0,0,0,0,0,0,0,0
qua 2 ngày sử_dụng máy tệ pin tụt tất nhanh chơi game legends mobie tốn 10 pin 1 trận hao pin kinh lắm mua máy song hối_hận,{BATTERY#Neutral};{GENERAL#Negative};,3,0,0,0,2,0,0,0,0,0
mua được 3 ngày đánh_giá nhanh thì ngoại_hình đẹp mọi thứ ok vì mình không chơi game chỉ lướt facebook youtube nghe gọi chỉ có_điều pin tuột khá nhanh,{BATTERY#Negative};{DESIGN#Positive};{GENERAL#Positive};,2,0,1,0,1,0,0,0,0,0
điện_thoại này mua trên tiki giá có 2890 000 phiên_bản 4g ram thôi các bạn ơi mình đã mua hai máy rồi nguyên siêu chưa kích_hoạt bảo_hành nói_chung chất_lượng tốt tại vì vsmart có thông_tin bảo_hành điện_tử minh vào kiểm_tra là biết sẽ kích_hoạt hay chưa à,{OTHERS};,0,0,0,0,0,0,0,0,0,0
điện_thoại cấu_hình đẹp mượt độ nhạy rất ok camera khá tốt pin xài rất trâu chơi cả đêm đến sáng thức dậy đi cà_phê pin vẫn còn 65 chơi game không hề giật lag,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};,1,1,0,1,0,1,0,0,0,0
mới mua a21s máy dùng ổn_định mát pin rất trâu và có sạc nhanh khá tiện cầm_hơi nặng_tay chút nên mình chưa quen ngoài_ra hiệu_năng ở mức khá trong tầm giá mình chơi được liên_quân mobile ở mức đồ_hoạ trung_bình thiết_kế cũng khá đẹp và hoàn_thiện,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Neutral};{PRICE#Neutral};{GENERAL#Positive};,1,0,3,0,1,1,3,0,0,0
a71 bắt wifi kém tải ứng_dụng tải hoài không được trong khi wifi vẫn bình_thường điện_thoại mới mua được mấy ngày mà pin tụt vèo_vèo ưu_điểm ở camera chụp đẹp và màn_hình màu_sắc đẹp thật_sự hơi thất_vọng vì cảm_giác không như mong_đợi lắm,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,2,1,0,2,2,2,0,1,0,0
máy đẹp sang sử_dụng thì rất là ok máy mượt pin sử_dụng cũng rất lâu mới hết nhiều khi cả ngày và qua luôn ngày hôm sau mới sạc sạc rất nhanh khoảng chừng 1 tiếng 5 phút là đầy rồi không lâu như iphone mất gần 3 đến 4 tiếng đầy chỉ sử_dụng để lướt web facebook youtube nghe nhạc rất hay đặc_biệt là nghe bằng tai nfhe akg rất xứng_đáng với số tiền bỏ ra,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};,1,0,1,1,1,1,1,0,0,0
đã dùng 5 tháng sử_dụng rất nhiều pin vẫn ok máy chạy mượt các ứng_dụng hài_lòng,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,1,0,0,0,1,1,0,0,0,0
giá_cả rất hợp_lí nhân_viên rất vui_vẻ và nhiệt_tình mình mua về dùng cảm_thấy rất tốt,{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,0,0,0,0,1,0,1,0,1,0
mới dùng được 2 ngày trãi nghiệm máy cảm_giác xài tốt nhưng một_số ứng_dụng của không sử_dụng được mà mình lại đang cần nó như ahamove beamin hơi bị thất_vọng ở điểm này,{PERFORMANCE#Negative};{GENERAL#Positive};,0,0,0,0,1,2,0,0,0,0
mình bán note 8 để mua con này chủ_yếu để chơi game nói_chung máy mượt ngon camera mình không quan_tâm lắm nhưng thua note 8 nhưng chơi liên thỉnh_thoảng bấm vào skill nó như không bấm được khi bấm nhanh phải bấm lần hai iphone được mượt ổn_định lâu_dài cũng được nâng_cấp lâu_dài hơn android tiền_nào_của_nấy,{CAMERA#Negative};{FEATURES#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,0,2,0,2,1,1,0,0,1,0
máy pin khá lâu nhưng bắt wifi rất kém đi ra khoảng 20m đã khó bắt camera ghi 48mega pixel mà chụp rất mờ nếu zoom ra xem chữ gần như không xem rõ,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Positive};,1,2,0,2,0,0,0,0,0,0
mình đã mua được 2 ngày và đang sử_dụng nhưng thấy máy khi gọi điện và nghe nhạc loa có âm_thanh lạ,{FEATURES#Negative};,0,0,0,2,0,0,0,0,0,0
loa to pin sạc đầy rất ít sử dụng chủ yếu bấm xem giờ nhưng không hiểu sao mà pin 2700 nhưng chỉ được 1 tuần là hết sạch pin luôn,{FEATURES#Positive};{BATTERY#Neutral};,3,0,0,1,0,0,0,0,0,0
dùng mượt chơi game không bị dật pin bền mỗi tôi chơi game màn_hình hồi_tố ae nên mua,{SCREEN#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};,1,0,0,0,1,1,0,2,0,0
quá ngon quá ok không như những người kia nói điện_thoại quá ngon trong tầm giá camara đẹp chiến game nặng mượt quá ok,{CAMERA#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,0,1,0,0,1,1,3,0,0,0
con này dùng chip 765 nữa là phê máy nhìn quá đẹp chỉ tiếc con chip hơi thấp cho 4 sao,{PERFORMANCE#Negative};{DESIGN#Positive};,0,0,1,0,0,2,0,0,0,0
mình mua em này được 4 ngày pin của máy thì xài được 1 ngày mình chỉ lên fb zalo thôi không youtube không chơi game máy_ảnh thì hơi kém loa thì nghe không được ấm dán màn_hình trước thì không full màn_hình mới xài thì cảm_biến vân tay ok anh nhân_viên tư_vấn vui_vẻ nhiệt_tình ạ,{CAMERA#Negative};{FEATURES#Neutral};{BATTERY#Neutral};{DESIGN#Negative};{SER&ACC#Positive};{OTHERS};,3,2,2,3,0,0,0,0,1,0
tôi thấy mọi thứ đều ổn ngoại_trừ pin hơi yếu khá là nhanh hết pin iphone 7plus 32gb,{BATTERY#Negative};{GENERAL#Positive};,2,0,0,0,1,0,0,0,0,0
đáng tiền hơn 2 con pro với pro max màn_hình không bị rỗ như con xr trãi nghiệm tốt,{SCREEN#Positive};{PRICE#Positive};{GENERAL#Positive};,0,0,0,0,1,0,1,1,0,0
sạc nhanh chưa tới 60p đã đầy pin chụp hình đẹp chip mỹ xài ok trong tầm giá hài lòng,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Negative};{GENERAL#Positive};,1,1,0,0,1,3,2,0,0,0
sau 3 ngày sử_dụng may q ok pin trâu game mượt dễ xài vì mạng hiển_thị it vạch nhưng sử_dụng ổn mà hàng việt việt ok tên x không xài ma chia lam gi,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,1,0,0,1,1,1,0,0,1,0
điện_thoại pin trâu mượt chơi game mượt chụp ảnh rất đẹp tầm giá này thì mua em này khá ok,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,1,0,0,1,1,3,0,0,0
sản_phẩm thấy cũng rất ok trong tầm giá chỉ_mỗi_tội là tự_dưng sáng nó bị tắt nguồn làm hú_hồn còn camera sao thì quá đẹp,{CAMERA#Positive};{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Positive};,0,1,0,0,1,2,3,0,0,0
mình mua 2 máy a11 ở gdd nói_chung dùng cũng tạm ổn nhưng không kiểm_tra được máy có cảm_biến la_bàn không xin thông_tin,{FEATURES#Neutral};{GENERAL#Neutral};{OTHERS};,0,0,0,3,3,0,0,0,0,0
đã mua sản_phẩm được 6 ngày máy tốt đẹp mượt_mà pin trâu nói_chung nếu không quan_tâm về màn_hình thì chiếc ip này quá tốt,{SCREEN#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{OTHERS};,1,0,1,0,1,1,0,2,0,0
tôi đã dùng sản_phẩm này rất tốt tuy_nhiên không thích camera lắm apple cần phải sửa lại,{CAMERA#Negative};{GENERAL#Positive};{OTHERS};,0,2,0,0,1,0,0,0,0,0
cho em hỏi em mua máy được 1 tháng rồi nhưng do tăng ca bận quá không trực_tiếp ra hỏi được máy luôn hiện rất nhiều quảng_cáo trong khi đã tắt màng hình và không sử_dụng lúc đang lướt facebook hoặc làm gì đó thì máy tự_động nhảy qua những trang báo điện_thoại lúc thì chóp nhá không hiểu tại_sao hic,{PERFORMANCE#Negative};{OTHERS};,0,0,0,0,0,2,0,0,0,0
điện_thoại đẹp thương_hiệu việt đáng mua trong tầm giá nghe gọi đọc báo ok camera thì tạm không đẹp lắm,{CAMERA#Neutral};{FEATURES#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};,0,3,1,1,1,0,3,0,1,0
mới mua máy này hồi chiều ngày 2 tháng 2 năm 2020 đến giờ vẫn thấy chưa có lỗi gì chơi game rất mượt mọi người nên tin hàng việt,{PERFORMANCE#Positive};{SER&ACC#Positive};{OTHERS};,0,0,0,0,0,1,0,0,1,0
minh sai được 2 ngay thấy màn_hình nó khựng khựng lại không mượt ty nao co luc phai nhấn 3 4 lần mới dc không biết co phai lỗi không,{FEATURES#Negative};{PERFORMANCE#Negative};,0,0,0,2,0,2,0,0,0,0
máy mua được 1 tuần gọi không nghe dc ứng_dụng zalo gọi thì bị vang có được đổi lại không ạ,{FEATURES#Negative};{OTHERS};,0,0,0,2,0,0,0,0,0,0
bắt sóng rất yếu loa thoại nhỏ đúng là tiền ít thì không nên trông_đợi gì nhiều,{FEATURES#Negative};{OTHERS};,0,0,0,2,0,0,0,0,0,0
mua đã được 1 năm vẫn ok con gái dùng thì không chơi nhiều game nặng mấy chắc máy cũng đỡ nhanh xuống nhưng cũng thi_thoảng sạc qua đêm nên pin cảm_thấy nhanh hết hơn trước đợt mới dùng ông anh bảo con gái dùng con này phí không dùng hết dung_lượng thế_là lên tải mấy trò khá nặng về trải_nghiệm chút thi_thoảng thấy nhắn_tin chữ theo tay chậm nhưng chỉ 1 lúc thôi là hết,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Positive};{OTHERS};,2,0,0,2,1,0,0,0,0,0
về dòng samsung xài rất êm và mượt_mà dễ sử_dụng pin trâu xài không bị lỗi gì chơi game rất mượt_mà hơn đặc_biệt về chụp hình rất sắc nét và chi_tiết màn_hình tràn viền thiết_kế tinh_tế i love samsung tốt thumbs _ up thumbs _ up thumbs _ up thumbs _ up thumbs _ up thumbs _ up thumbs _ up thumbs _ up,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,1,1,0,1,1,0,0,1,0
nói_chung với giá 2tr6 thì quá tốt rồi lên mạng lướt facebook phà phà chất_lượng ok không có gì phải phàn_nàn còn về lâu_dài thì chờ tg trả_lời,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};,0,0,0,0,1,1,3,0,0,0
mình mới mua hôm 35 máy đẹp pin trâu wifi mạnh đã có cập_nhật phần_mềm sửa lỗi hdr loa cũng ổn to rõ hiện_tại chưa thấy lỗi gì tóm_lại là máy ngon đáng đồng_tiền_bát_gạo trong tầm giá chơi game mượt ngon hơn các dòng galaxy tầm trung của samsung nhiều,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{SER&ACC#Positive};{OTHERS};,1,0,1,1,0,1,1,0,1,0
máy xài ok trong tầm giá mặc_dù pin 5000 nhưng có_vẻ không trâu cho lắm xài trung_bình được 1 ngày game phổ_thông như lq pubg chơi ổn đôi_lúc giật nhẹ,{BATTERY#Negative};{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Positive};,2,0,0,0,1,3,3,0,0,0
mọi cái rất đáng đồng_tiền_bát_gạo sạc nhanh ngoài dự_kiến camera khỏi bàn miễn chê luôn game quá ngon chơi liên_quân với godess max cấu_hình vẫn ok nói_chung rất rất rất kết em nó,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};,1,1,0,0,1,1,1,0,0,0
mới mua về được 10 ngày thì trả lại ngay chấp_nhận lỗ 1tr9 vì cảm_ứng loạn pin không trâu như mình tưởng,{FEATURES#Negative};{BATTERY#Negative};{PRICE#Negative};{OTHERS};,2,0,0,2,0,0,2,0,0,0
mua được 3tháng chơi game không mượt bằng xiaomi cùng tầm giá độ sáng màn_hình hơi yếu còn lại ok tất đang mua nhé,{SCREEN#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};{OTHERS};,0,0,0,0,1,2,0,2,0,0
nhận máy được 1 tuân cảm_biến vân tay không được nhạy chưa bao mở 1 lần là được pin khoẻ đôi_khi lướt facebook bị treo chưa biết do đâu đang test tiếp,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{OTHERS};,1,0,0,2,0,2,0,0,0,0
dùng được 3 tháng nc là rất ok trên mức mong_đợi còn mình cũng thấy lắm bạn chê này nọ đem ra ss với hãng khác nếu các bạn muốn máy tốt thì mua loại 20tr trở lên nhé chắc chắn sẽ tốt,{GENERAL#Positive};{OTHERS};,0,0,0,0,1,0,0,0,0,0
quá tuyệt pin trâu cấu_hình khủng sợ với phân khúc giá thì realme 6i là lựa_chọn tốt nhất,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,0,0,0,1,1,0,0,1,0
máy đẹp pin xài được 3 ngày came sau chụp đẹp came trước hơi tệ quá tốt trong tắm giá,{CAMERA#Neutral};{BATTERY#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};,1,3,1,0,1,0,3,0,0,0
đúng là hàng tàu chỉ mượt thời_gian đầu sau_này cơ_bản không sau chơi game vứt đi lên bản 12 liên_quân không máy nào chơi mượt không cập_nhật mà nó hiện hoài cuối vùng phiền quá lên thì chả khác mấy máy rẽ tiền 2 triệu đồng còn thua nữa xiaomi camera thì dở chủ_yếu đánh game kiểu này nối_gót sony lg là vừa,{CAMERA#Negative};{PERFORMANCE#Negative};{SER&ACC#Negative};,0,2,0,0,0,2,0,0,2,0
máy đẹp bắt_mắt cấu_hình dùng so với tầm giá ok điểm trừ mở bằng vân tay quá kém rất khó mở mở bằng khuôn_mặt tạm ổn,{FEATURES#Negative};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};,0,0,1,2,0,1,3,0,0,0
mới lấy máy về được ngày mới dùng và lục_lọi sơ_sơ thì cảm_thấy cũng ok camere chụp hình hơi mờ nhưng do mình cũng không tự sướng nhiwwuf nên không quan_trọng lắm vấn_đề của pin và máy chưa trải_nghiệm hết nên chưa biết như nào,{CAMERA#Negative};{BATTERY#Neutral};{GENERAL#Positive};{OTHERS};,3,2,0,0,1,0,0,0,0,0
khá thất_vọng máy không được mượt pin hao nhanh chăm_sóc khách nhiệt_tình,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Positive};,2,0,0,0,2,2,0,0,1,0
mua máy được 1 tháng ra thế_giới di_động 2 lần lổi sao cứ quảng_cáo che hết màng hình hoài không hết lý_do tại_sao vậy,{PERFORMANCE#Negative};{OTHERS};,0,0,0,0,0,2,0,0,0,0
máy nhanh mượt game ok 4 cam sau chụp đẹp cam trước không ưng lắm mình ít selfie nên như_vậy là ok rồi,{CAMERA#Neutral};{PERFORMANCE#Positive};,0,3,0,0,0,1,0,0,0,0
trải_nghiệm được 6 ngày máy tốt trong tầm giá pin sử_dụng thoải_mái không biết chơi game chụp ảnh góc rộng ok xài mượt_mà như gái 18 lần đầu sử_dụng oppo thấy rất hài_lòng,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,1,1,0,0,1,1,3,0,1,0
yên_tâm mua hàng ở đây vì là hàng chính hãng lại được bảo_hành tới 1 năm mua hơn 1 năm rồi mà máy không vấn_đề gì bán hàng rất bền rất hài_lòng mình cũng mua hàng ở chuỗi đmx rất nhiều vì yên_tâm,{SER&ACC#Positive};,0,0,0,0,0,0,0,0,1,0
thấy tầm giá này máy quá ngon ngay như năm trước thôi 7tr mới mua được con a50s 64g năm này 6tr rưỡi được con máy 128g pin 5000 kêu_ca gì nữa mình dùng 1 đống app thông_báo gần như 2424 lại chơi game mà_còn dùng được 1 ngày nữa là ai ít dùng mỗi là pin lớn nên sạc đầy cũng hơi lâu nhưng cũng đáng thôi nói_chung quá ok,{BATTERY#Neutral};{STORAGE#Neutral};{PRICE#Neutral};{GENERAL#Positive};,3,0,0,0,1,0,3,0,0,3
sản_phẩm iphone 7 plus 32gb lướt game mạnh không bị lách lên mạng nhanh cấu_hình mạnh chạy ổn_định,{FEATURES#Positive};{PERFORMANCE#Positive};,0,0,0,1,0,1,0,0,0,0
đẹp cũng mượt chỉ_tội hao pin quá pin 4000 mà như 2000 sạc cũng nhanh mà hao cũng quá nhanh,{BATTERY#Negative};{PERFORMANCE#Neutral};{DESIGN#Positive};,2,0,1,0,0,3,0,0,0,0
máy lag mở khoá vân tay chậm pin hao nhanh làm học_sinh mua cái máy về để lên mạng đọc sách học online không chơi game nhưng máy lag và hao pin kinh_khủng,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};,2,0,0,2,0,2,0,0,0,0
điện_thoại mình mua được 1 tuần rồi thật_sự thất_vọng pin thì mau xuống quá có lúc đang chơi game mà văng ra mất cảm_thấy thất_vọng quá,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};,2,0,0,0,2,2,0,0,0,0
thi_thoảng hay đơ loa thoại nhỏ sạc lâu thời_lượng pin tốt chất_lượng phục_vụ thế_giới di_động tốt,{FEATURES#Negative};{BATTERY#Neutral};{PERFORMANCE#Negative};{SER&ACC#Positive};,3,0,0,2,0,2,0,0,1,0
trải_nghiệm rồi đang dùng nói_chung quá chán máy hay đơ thi_thoảng gọi là tắt màn_hình mà không bật lại được ai mua nên tham_khảo ý_kiến cá_nhân thôi,{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};,0,0,0,0,2,2,0,0,0,0
mình mới mua được gần 3 tuần dùng ổn nhưng pin tụt hơi nhanh so với oppo cũng tầm tiền này may mà có sạc nhanh,{BATTERY#Neutral};{OTHERS};,3,0,0,0,0,0,0,0,0,0
nút home bấm rất phê camera quá xuất sắt và cực sắc nét máy đẹp tuyệt_vời cằm máy có cảm_xúc dân trào có_điều sạc pin lâu quá,{CAMERA#Positive};{BATTERY#Negative};{DESIGN#Positive};,2,1,1,0,0,0,0,0,0,0
fan samsung mơi mua a11 hai ngày quá thất_vọng máy hay đơ camara kém chơi pubg 20p di_chuyển không dc nói chung là thất_vọng,{CAMERA#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};,0,2,0,0,2,2,0,0,0,0
cho hỏi là mua điện_thoại về xài 1 thời_gian thì điện_thoại bị cong là sao ạ xài khoảng 3 tháng trong khi đang sạc thì điện_thoại có dấu_hiệu cong nhẹ về phía trước,{DESIGN#Negative};,0,0,2,0,0,0,0,0,0,0
mình mua con này cũng được 2 tuần rồi và cảm_thấy chụp ảnh tốt pin ổn mượt màn_hình khá nét,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};,1,1,0,0,0,1,0,1,0,0
ai nói_gì_thì_nói chứ thuong hiệu samsung này cho_dù có ra dòng máy nào giá cao hay thấp thì cũng rất là tốt mình rất thích a39 này và những samsung khác ai thích sống hình_ảnh ảo thì cứ theo iphone vivo oppo đi nhé,{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,0,0,0,0,1,0,0,0,1,0
em vừa mua hôm_qua lướt siêu mượt_mà luôn smiling _ face loa to nghe đã chụp ảnh rất nét và đẹp tích_cực nút home nhạy quá nhạy smiling _ face pin trâu xài 5 7 p xuống 1 pin thôi nhân_viên dễ_thương lắm ạ tích_cực,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};{OTHERS};,1,1,0,1,0,1,0,0,1,0
giá giảm sâu dùng quá tuyệt_vời 1 sự lựa_chọn hoàn_hảo cho phân khúc tầm trung,{PRICE#Positive};{GENERAL#Positive};,0,0,0,0,1,0,1,0,0,0
quay video lag và giật không được mượt còn mọi thứ đều ổn chơi game thì mượt không chê được,{FEATURES#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};,0,0,0,2,1,1,0,0,0,0
apple iphone vẫn là số_một mình mua đã được hơn một năm đến bây_giờ hiệu_năng vấn rất tốt pin vẫn rất khoẻ camera vẫn sắc nét xoá phông chuyên_nghiệp thiết_kế không bao_giờ lỗi_thời,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};,1,1,1,0,0,1,0,0,1,0
ngồi kế bên các máy hạng thấp hơn mà bắt mạng 4g yếu hơn hay rớt mạng,{FEATURES#Negative};,0,0,0,2,0,0,0,0,0,0
tui thấy điện_thoại thoại này khá tốt pin trâu nhưng sạc hơi lâu đa_nhiệm tốt ít lag hay đơ máy,{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};,2,0,0,0,1,1,0,0,0,0
tôi vừa mua con này hôm_qua nhưng trả_góp máy ok pin trâu camera được chưa tet nhiều ve camera man hinh 6 67 quá khủng chơi game phê vc nc máy ngon nhân_viên tggd và nhân_viên homecredit khu vuc le thuỷ quảng_bình vv nhiet tình 5,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};,1,1,1,0,1,1,0,0,1,0
1 màn_hình không được full vì mức giá 3 triệu tạm chấp_nhận 2 võ lưng màu không đẹp mà nhạt giống những chiếc điện_thoại hãng giá tầm 2 3 triệu khác,{SCREEN#Negative};{DESIGN#Negative};{PRICE#Neutral};,0,0,2,0,0,0,3,2,0,0
mình mới mua được một ngày pin và camera thì ổn nhưng tấc dộ bắt wifi kém hơn cả con f1s cũ của mình thất vọng ghê có ai có cách nào giúp wifi nhanh hơn không giúp mình với,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Positive};{GENERAL#Negative};{OTHERS};,1,1,0,2,2,0,0,0,0,0
sản_phẩm quá tệ so với vmast nói chung là quá tệ bắt mạng yếu máy hay đơ,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};,0,0,0,2,2,2,0,0,0,0
mới sử_dụng 3 tháng máy đang lướt facebook xem video bi văn ra hoài chán thật không hài_lòng,{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};,0,0,0,0,2,2,0,0,0,0
xem video trên youtube nhoè không nhìn rõ pải để 480p mới xem rõ được vừa mua cách đây 2giơ,{OTHERS};,0,0,0,0,0,0,0,0,0,0
mặt lưng nhựa giả kính cấu_hình các thứ không_thể bằng iphone 11 hay samsung note 10 mà giá lên trời mọi người nên cân_nhắc so_sánh một điểm trừ nữa là không hỗ_trợ thẻ nhớ nhé,{FEATURES#Negative};{PERFORMANCE#Negative};{DESIGN#Neutral};{PRICE#Negative};,0,0,3,2,0,2,2,0,0,0
mới mua cho mẹ dùng thấy ok dễ sử_dụng pin trâu đặt_hàng qua mạng giao hàng nhanh,{BATTERY#Positive};{GENERAL#Positive};{SER&ACC#Positive};,1,0,0,0,1,0,0,0,1,0
